x, y, z,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),squared[mbe (breiman) - mbe (silverman)],squared[mbe (breiman) - parzen],squared[mbe (breiman) - sambe (breiman)],squared[mbe (breiman) - sambe (silverman)],squared[mbe (silverman) - parzen],squared[mbe (silverman) - sambe (breiman)],squared[mbe (silverman) - sambe (silverman)],squared[parzen - sambe (breiman)],squared[parzen - sambe (silverman)],squared[sambe (breiman) - sambe (silverman)]
9.903389473967042989e+01, 5.090201024386000483e+01, 1.323685775889948957e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.272021459999999988e-07, 9.000000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.162081514700531854e-14, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.162081514700531854e-14, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.162081514700531854e-14, 5.162081514700531854e-14, 0.000000000000000000e+00
9.903389473967042989e+01, 5.090201024386000483e+01, 4.975331237885763613e+01, 7.715614499999999742e-07, 1.000000000000000000e+00, 7.922951790000000025e-07, 1.000000000000000000e+00, 9.819282090000000201e-07, 9.000000000000000000e+01, 1.029129966999999991e-06, 2.000000000000000000e+00, 1.047241952999999937e-06, 2.000000000000000000e+00, 4.298875182454421719e-16, 4.425417329216410304e-14, 6.634154094957929718e-14, 7.599973973433299119e-14, 3.596068606698090636e-14, 5.609071680700494069e-14, 6.499785757300704300e-14, 2.228005958290561322e-15, 4.265885155297524873e-15, 3.280440368641940498e-16
9.903389473967042989e+01, 5.090201024386000483e+01, 9.818293898182531620e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.820153749999999850e-07, 9.000000000000000000e+01, 3.295547920000000018e-07, 1.000000000000000000e+00, 3.295547920000000018e-07, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.953267173639061894e-14, 1.086063609301632636e-13, 1.086063609301632636e-13, 7.953267173639061894e-14, 1.086063609301632636e-13, 1.086063609301632636e-13, 2.259996168699890512e-15, 2.259996168699890512e-15, 0.000000000000000000e+00
4.695476192547065608e-01, 9.988470065678664866e+01, 1.323685775889948957e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.700000000000000014e-14, 9.000000000000000000e+01, 3.522371249999999831e-07, 3.000000000000000000e+00, 3.576897500000000150e-07, 3.000000000000000000e+00, 0.000000000000000000e+00, 2.889999999999999961e-28, 1.240709922282656181e-13, 1.279419572550625130e-13, 2.889999999999999961e-28, 1.240709922282656181e-13, 1.279419572550625130e-13, 1.240709802522036486e-13, 1.279419450936112888e-13, 2.973111939062535009e-17
4.695476192547065608e-01, 9.988470065678664866e+01, 4.975331237885763613e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.683236000000000038e-09, 9.000000000000000000e+01, 2.849423892999999941e-06, 2.500000000000000000e+01, 2.838857202000000012e-06, 2.500000000000000000e+01, 0.000000000000000000e+00, 2.833283431696000256e-18, 8.119216521999275731e-12, 8.059110213347269328e-12, 2.833283431696000256e-18, 8.119216521999275731e-12, 8.059110213347269328e-12, 8.109626849530790934e-12, 8.049556113348167959e-12, 1.116549586894794980e-16
4.695476192547065608e-01, 9.988470065678664866e+01, 9.818293898182531620e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.299999999999999983e-14, 9.000000000000000000e+01, 2.679330309999999746e-07, 4.000000000000000000e+00, 2.692017639999999950e-07, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.689999999999999861e-28, 7.178810910084695170e-14, 7.246958974071169840e-14, 1.689999999999999861e-28, 7.178810910084695170e-14, 7.246958974071169840e-14, 7.178810213458830723e-14, 7.246958274146599584e-14, 1.609683425289051882e-18
4.975172117946256378e+01, 9.988470065678664866e+01, 1.323685775889948957e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.530000000000000044e-13, 9.000000000000000000e+01, 1.584220959999999916e-07, 1.000000000000000000e+00, 1.584220959999999916e-07, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.340900000000000156e-26, 2.509756050103321435e-14, 2.509756050103321435e-14, 2.340900000000000156e-26, 2.509756050103321435e-14, 2.509756050103321435e-14, 2.509751202389524515e-14, 2.509751202389524515e-14, 0.000000000000000000e+00
4.975172117946256378e+01, 9.988470065678664866e+01, 4.975331237885763613e+01, 1.051795999999999924e-06, 2.000000000000000000e+00, 9.949306339999999467e-07, 2.000000000000000000e+00, 1.347617605999999938e-06, 9.000000000000000000e+01, 1.062908006000000053e-06, 1.100000000000000000e+01, 1.048277892000000043e-06, 1.100000000000000000e+01, 3.233669850313953597e-15, 8.751042257641924725e-14, 1.234766773440388399e-16, 1.237708389966316244e-17, 1.243881002185287857e-13, 4.620923104026398509e-15, 2.845929936118574483e-15, 8.105955633215993269e-14, 8.960426437760173377e-14, 2.140402356529962595e-16
4.975172117946256378e+01, 9.988470065678664866e+01, 9.818293898182531620e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.459999999999999737e-13, 9.000000000000000000e+01, 3.361485619999999742e-07, 3.000000000000000000e+00, 3.361485619999999742e-07, 3.000000000000000000e+00, 0.000000000000000000e+00, 4.173159999999999645e-25, 1.129958557346678205e-13, 1.129958557346678205e-13, 4.173159999999999645e-25, 1.129958557346678205e-13, 1.129958557346678205e-13, 1.129954214311430252e-13, 1.129954214311430252e-13, 0.000000000000000000e+00
9.903389473967042989e+01, 9.988470065678664866e+01, 1.323685775889948957e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.900000000000000417e-14, 9.000000000000000000e+01, 3.330247099999999862e-07, 4.000000000000000000e+00, 3.330247099999999862e-07, 4.000000000000000000e+00, 0.000000000000000000e+00, 6.241000000000000582e-27, 1.109054574705840882e-13, 1.109054574705840882e-13, 6.241000000000000582e-27, 1.109054574705840882e-13, 1.109054574705840882e-13, 1.109054048526861375e-13, 1.109054048526861375e-13, 0.000000000000000000e+00
9.903389473967042989e+01, 9.988470065678664866e+01, 4.975331237885763613e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.654745200000000102e-08, 9.000000000000000000e+01, 1.623471841000000026e-06, 3.000000000000000000e+00, 1.623471841000000026e-06, 3.000000000000000000e+00, 0.000000000000000000e+00, 2.738181676923040394e-16, 2.635660818519929454e-12, 2.635660818519929454e-12, 2.738181676923040394e-16, 2.635660818519929454e-12, 2.635660818519929454e-12, 2.582205991963023780e-12, 2.582205991963023780e-12, 0.000000000000000000e+00
9.903389473967042989e+01, 9.988470065678664866e+01, 9.818293898182531620e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.500000000000000076e-14, 9.000000000000000000e+01, 3.155252779999999907e-07, 2.000000000000000000e+00, 3.197050619999999765e-07, 2.000000000000000000e+00, 0.000000000000000000e+00, 6.250000000000000241e-28, 9.955620105697728050e-14, 1.022113266684238339e-13, 6.250000000000000241e-28, 9.955620105697728050e-14, 1.022113266684238339e-13, 9.955618528071401332e-14, 1.022113106831713579e-13, 1.747059428665588124e-17
