x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),mbe (breiman) - mbe (silverman),mbe (breiman) - parzen,mbe (breiman) - sambe (breiman),mbe (breiman) - sambe (silverman),mbe (silverman) - parzen,mbe (silverman) - sambe (breiman),mbe (silverman) - sambe (silverman),parzen - sambe (breiman),parzen - sambe (silverman),sambe (breiman) - sambe (silverman)
6.667667154456677281e+01, 9.292961975762140980e+01, 5.211811979176253828e+01, 5.695761893215623567e-06, 1.038710615899999920e-05, 2.000000000000000000e+00, 7.869938426999999555e-06, 2.000000000000000000e+00, 1.149426239699999923e-05, nan, 1.248414892299999931e-05, 3.000000000000000000e+00, 1.169480606099999926e-05, 3.000000000000000000e+00, 2.517167731999999641e-06, -1.107156238000000034e-06, -2.097042764000000116e-06, -1.307699902000000058e-06, -3.624323969999999675e-06, -4.614210495999999758e-06, -3.824867633999999700e-06, -9.898865260000000823e-07, -2.005436640000000242e-07, 7.893428620000000580e-07
4.965338689465032473e+01, 5.212296946353870197e+01, 9.774951397444468171e+01, 1.001996017188408716e-04, 1.028712299929999984e-04, 4.000000000000000000e+00, 1.551104253959999983e-04, 4.000000000000000000e+00, 4.975696602800000067e-05, nan, 7.372743392399999716e-05, 4.000000000000000000e+00, 8.781963922799999390e-05, 3.000000000000000000e+00, -5.223919540299999990e-05, 5.311426396499999776e-05, 2.914379606900000127e-05, 1.505159076500000453e-05, 1.053534593679999977e-04, 8.138299147200000116e-05, 6.729078616800000443e-05, -2.397046789599999650e-05, -3.806267319999999323e-05, -1.409220530399999673e-05
5.137312321567410578e+01, 5.019577052725178135e+01, 8.765052453165907309e+01, 1.313018493456458526e-04, 8.379969481599999813e-05, 5.000000000000000000e+00, 1.118062509810000005e-04, 5.000000000000000000e+00, 4.837817894000000067e-05, nan, 3.464944154699999901e-05, 5.000000000000000000e+00, 4.545926929800000305e-05, 5.000000000000000000e+00, -2.800655616500000232e-05, 3.542151587599999746e-05, 4.915025326899999912e-05, 3.834042551799999508e-05, 6.342807204099999978e-05, 7.715680943400000144e-05, 6.634698168300000418e-05, 1.372873739300000165e-05, 2.918909641999997619e-06, -1.080982775100000403e-05
5.206211680692657495e+01, 4.725984287785301774e+01, 3.381589518368456027e+01, 4.909707862841242328e-05, 5.824426552499999750e-05, 4.000000000000000000e+00, 5.960585804899999856e-05, 3.000000000000000000e+00, 3.852964975000000233e-05, nan, 1.724529547900000010e-05, 3.000000000000000000e+00, 2.238368901799999943e-05, 3.000000000000000000e+00, -1.361592524000001061e-06, 1.971461577499999517e-05, 4.099897004599999741e-05, 3.586057650700000146e-05, 2.107620829899999623e-05, 4.236056256999999847e-05, 3.722216903100000252e-05, 2.128435427100000224e-05, 1.614596073200000290e-05, -5.138393538999999334e-06
5.084171307613045343e+01, 5.188805301291790784e+01, 9.615701545414985674e+01, 1.038093147686355221e-04, 1.163034680020000019e-04, 5.000000000000000000e+00, 1.459219766060000092e-04, 4.000000000000000000e+00, 6.518056586599999523e-05, nan, 8.544413336999999789e-05, 5.000000000000000000e+00, 1.097031634630000021e-04, 4.000000000000000000e+00, -2.961850860400000733e-05, 5.112290213600000663e-05, 3.085933463200000396e-05, 6.600304538999999778e-06, 8.074141074000001396e-05, 6.047784323600001130e-05, 3.621881314300000711e-05, -2.026356750400000266e-05, -4.452259759700000685e-05, -2.425903009300000419e-05
4.754166509773673255e+01, 4.776345049109836793e+01, 2.317016264712045270e+01, 5.273723712409690827e-05, 5.305626646300000225e-05, 4.000000000000000000e+00, 6.338655353099999982e-05, 4.000000000000000000e+00, 3.744293420000000319e-05, nan, 3.577593207999999690e-05, 2.000000000000000000e+00, 3.203586462000000018e-05, 1.000000000000000000e+00, -1.033028706799999757e-05, 1.561333226299999906e-05, 1.728033438300000536e-05, 2.102040184300000208e-05, 2.594361933099999663e-05, 2.761062145100000293e-05, 3.135068891099999965e-05, 1.667002120000006299e-06, 5.407069580000003020e-06, 3.740067459999996721e-06
5.066688083101016815e+01, 4.654578681792835226e+01, 9.493188224156814670e+01, 4.616612654830519209e-05, 4.339146838900000163e-05, 2.000000000000000000e+00, 6.076158038199999710e-05, 2.000000000000000000e+00, 4.420685548700000275e-05, nan, 4.868906438299999695e-05, 3.000000000000000000e+00, 4.565094922399999842e-05, 2.000000000000000000e+00, -1.737011199299999547e-05, -8.153870980000011174e-07, -5.297595993999995318e-06, -2.259480834999996789e-06, 1.655472489499999435e-05, 1.207251599900000015e-05, 1.511063115799999868e-05, -4.482208895999994201e-06, -1.444093736999995672e-06, 3.038115158999998529e-06
5.296588902938920995e+01, 5.265651537499470436e+01, 9.413777047064985481e+01, 3.260680618783456778e-05, 5.679306689700000060e-05, 3.000000000000000000e+00, 6.256375150499999779e-05, 2.000000000000000000e+00, 3.712725164400000231e-05, nan, 3.873076086500000260e-05, 3.000000000000000000e+00, 3.938199236999999841e-05, 2.000000000000000000e+00, -5.770684607999997183e-06, 1.966581525299999829e-05, 1.806230603199999801e-05, 1.741107452700000219e-05, 2.543649986099999548e-05, 2.383299063999999519e-05, 2.318175913499999938e-05, -1.603509221000000288e-06, -2.254740725999996101e-06, -6.512315049999958133e-07
4.844689905065412461e+01, 5.070870522523029678e+01, 7.992025873523917312e+01, 1.189186501384306423e-04, 6.590178502699999387e-05, 4.000000000000000000e+00, 8.439418184099999965e-05, 4.000000000000000000e+00, 3.970723467499999790e-05, nan, 9.169452478000000666e-06, 1.000000000000000000e+00, 1.247665535599999974e-05, 1.000000000000000000e+00, -1.849239681400000578e-05, 2.619455035199999598e-05, 5.673233254899999321e-05, 5.342512967099999582e-05, 4.468694716600000175e-05, 7.522472936299999221e-05, 7.191752648500000160e-05, 3.053778219699999723e-05, 2.723057931899999985e-05, -3.307202877999999079e-06
4.966540699604539100e+01, 5.205910292765440772e+01, 6.304479368667911388e+01, 1.029962398860038438e-04, 2.346006903599999913e-05, 2.000000000000000000e+00, 1.521019293300000017e-05, 1.000000000000000000e+00, 2.585011644700000011e-05, nan, 1.009495499200000012e-05, 1.000000000000000000e+00, 1.108295557000000085e-05, 1.000000000000000000e+00, 8.249876102999998960e-06, -2.390047411000000975e-06, 1.336511404399999901e-05, 1.237711346599999829e-05, -1.063992351399999994e-05, 5.115237941000000052e-06, 4.127237362999999326e-06, 1.575516145499999829e-05, 1.476716087699999926e-05, -9.880005780000007264e-07
4.902696707769995044e+01, 5.071269669828955529e+01, 8.742879666249470461e+01, 1.376074748978791177e-04, 5.879368059399999889e-05, 3.000000000000000000e+00, 8.097113778599999761e-05, 3.000000000000000000e+00, 4.486154348500000162e-05, nan, 2.244726337200000075e-05, 3.000000000000000000e+00, 3.058636798799999773e-05, 3.000000000000000000e+00, -2.217745719199999872e-05, 1.393213710899999727e-05, 3.634641722199999814e-05, 2.820731260600000117e-05, 3.610959430099999599e-05, 5.852387441399999686e-05, 5.038476979799999989e-05, 2.241428011300000087e-05, 1.427517549700000390e-05, -8.139104615999996975e-06
5.413507940520452166e+01, 5.191593149341715474e+01, 2.930202845077967311e+01, 1.994364796897232043e-05, 6.160303668999999776e-06, 1.000000000000000000e+00, 4.509855510999999881e-06, 1.000000000000000000e+00, 1.149426239699999923e-05, nan, 1.777340676999999973e-06, 1.000000000000000000e+00, 1.301161448999999948e-06, 1.000000000000000000e+00, 1.650448157999999895e-06, -5.333958727999999455e-06, 4.382962991999999803e-06, 4.859142220000000039e-06, -6.984406885999999350e-06, 2.732514833999999908e-06, 3.208694062000000145e-06, 9.716921720000000105e-06, 1.019310094799999865e-05, 4.761792280000000249e-07
5.150329677759651048e+01, 4.854426251828873973e+01, 8.489435553129182210e+01, 1.027163114847098348e-04, 5.296372039200000108e-05, 3.000000000000000000e+00, 5.111465238899999867e-05, 2.000000000000000000e+00, 3.627096418099999754e-05, nan, 6.620105603999999941e-06, 1.000000000000000000e+00, 1.034805411599999923e-05, 2.000000000000000000e+00, 1.849068003000002417e-06, 1.669275621100000355e-05, 4.634361478800000199e-05, 4.261566627600000016e-05, 1.484368820800000113e-05, 4.449454678499999957e-05, 4.076659827299999774e-05, 2.965085857699999844e-05, 2.592291006499999661e-05, -3.727948511999999288e-06
5.091111236407201091e+01, 4.768736270052737325e+01, 6.178766919175237859e+01, 8.580151011242848123e-05, 4.173314643399999826e-05, 3.000000000000000000e+00, 4.945345602199999663e-05, 3.000000000000000000e+00, 2.989995968100000147e-05, nan, 1.986428646600000122e-05, 1.200000000000000000e+01, 2.213027989000000107e-05, 1.400000000000000000e+01, -7.720309587999998370e-06, 1.183318675299999679e-05, 2.186885996799999704e-05, 1.960286654399999719e-05, 1.955349634099999516e-05, 2.958916955599999541e-05, 2.732317613199999556e-05, 1.003567321500000025e-05, 7.769679791000000401e-06, -2.265993423999999851e-06
4.827841532057048113e+01, 5.152409167596893980e+01, 1.323685775889948957e+00, 9.380398020981321576e-05, 3.341245990299999892e-05, 3.000000000000000000e+00, 2.355772060399999871e-05, 2.000000000000000000e+00, 2.738254398000000155e-05, nan, 2.941150554299999984e-05, 5.000000000000000000e+00, 3.009446535300000044e-05, 4.000000000000000000e+00, 9.854739299000000216e-06, 6.029915922999997373e-06, 4.000954359999999083e-06, 3.317994549999998480e-06, -3.824823376000002843e-06, -5.853784939000001132e-06, -6.536744749000001736e-06, -2.028961562999998289e-06, -2.711921372999998893e-06, -6.829598100000006035e-07
5.120579784854029270e+01, 4.820352137712701079e+01, 3.472335179322195842e+01, 9.965854799703463183e-05, 7.237403729399999601e-05, 4.000000000000000000e+00, 1.001491897959999947e-04, 6.000000000000000000e+00, 4.171101521100000202e-05, nan, 2.583672200099999998e-05, 4.000000000000000000e+00, 3.329036398399999873e-05, 4.000000000000000000e+00, -2.777515250199999865e-05, 3.066302208299999399e-05, 4.653731529299999265e-05, 3.908367330999999728e-05, 5.843817458499999263e-05, 7.431246779499999129e-05, 6.685882581199998915e-05, 1.587429321000000205e-05, 8.420651227000003293e-06, -7.453641982999998755e-06
4.849214633132180552e+01, 4.845811982308067911e+01, 1.481408609481650274e+01, 9.996063874581459410e-05, 5.304518537300000183e-05, 4.000000000000000000e+00, 5.454486030800000145e-05, 3.000000000000000000e+00, 3.704967392699999779e-05, nan, 4.179954234999999732e-05, 5.000000000000000000e+00, 3.089542369799999920e-05, 3.000000000000000000e+00, -1.499674934999999619e-06, 1.599551144600000404e-05, 1.124564302300000451e-05, 2.214976167500000263e-05, 1.749518638100000365e-05, 1.274531795800000413e-05, 2.364943661000000225e-05, -4.749868422999999529e-06, 6.154250228999998595e-06, 1.090411865199999812e-05
5.007117529206321649e+01, 4.898139835617455873e+01, 9.818293898182531620e+01, 1.433969544037452511e-04, 1.264620482939999939e-04, 6.000000000000000000e+00, 1.324278600939999932e-04, 4.000000000000000000e+00, 5.898450792899999687e-05, nan, 7.722452336499999724e-05, 4.000000000000000000e+00, 1.017717459720000038e-04, 3.000000000000000000e+00, -5.965811799999999306e-06, 6.747754036499999705e-05, 4.923752492899999668e-05, 2.469030232199999017e-05, 7.344335216499999635e-05, 5.520333672899999599e-05, 3.065611412199998947e-05, -1.824001543600000037e-05, -4.278723804300000688e-05, -2.454722260700000652e-05
4.857820494551816637e+01, 5.003908458776955825e+01, 4.783703070399880630e+01, 1.355927588003107782e-04, 3.751081573900000136e-05, 3.000000000000000000e+00, 3.250347584799999768e-05, 2.000000000000000000e+00, 2.853719708899999836e-05, nan, 1.915651213199999985e-05, 3.000000000000000000e+00, 2.174426024800000013e-05, 3.000000000000000000e+00, 5.007339891000003678e-06, 8.973618650000003005e-06, 1.835430360700000151e-05, 1.576655549100000123e-05, 3.966278758999999327e-06, 1.334696371599999783e-05, 1.075921559999999755e-05, 9.380684956999998508e-06, 6.792936840999998227e-06, -2.587748116000000281e-06
5.151255082974454069e+01, 4.920844555081617955e+01, 4.973913654986626653e+01, 1.277789767064403843e-04, 4.327664172700000026e-05, 3.000000000000000000e+00, 5.069186655000000249e-05, 3.000000000000000000e+00, 3.150493826799999916e-05, nan, 3.558967151699999985e-05, 3.000000000000000000e+00, 4.150986079700000298e-05, 3.000000000000000000e+00, -7.415224823000002232e-06, 1.177170345900000110e-05, 7.686970210000000408e-06, 1.766780929999997281e-06, 1.918692828200000333e-05, 1.510219503300000264e-05, 9.182005752999999513e-06, -4.084733249000000691e-06, -1.000492252900000382e-05, -5.920189280000003127e-06
5.128929626115312601e+01, 4.692551544216605208e+01, 6.394725163987236272e+01, 5.237368123500738476e-05, 3.952537028900000204e-05, 3.000000000000000000e+00, 4.700033604100000274e-05, 3.000000000000000000e+00, 3.534952787600000170e-05, nan, 1.095817669000000032e-05, 7.000000000000000000e+00, 1.189278964200000020e-05, 7.000000000000000000e+00, -7.474965752000000709e-06, 4.175842413000000332e-06, 2.856719359900000341e-05, 2.763258064700000014e-05, 1.165080816500000104e-05, 3.604215935100000412e-05, 3.510754639900000085e-05, 2.439135118600000308e-05, 2.345673823399999980e-05, -9.346129519999998847e-07
4.953422982289899323e+01, 4.856082549969581663e+01, 3.685846061296174980e+01, 1.266036961497230256e-04, 6.744703890599999677e-05, 5.000000000000000000e+00, 5.537487761000000057e-05, 3.000000000000000000e+00, 3.859499670200000328e-05, nan, 9.936747129000000263e-06, 1.000000000000000000e+00, 1.332998606600000034e-05, 1.000000000000000000e+00, 1.207216129599999620e-05, 2.885204220399999349e-05, 5.751029177699999820e-05, 5.411705283999999812e-05, 1.677988090799999729e-05, 4.543813048100000200e-05, 4.204489154400000193e-05, 2.865824957300000471e-05, 2.526501063600000463e-05, -3.393238937000000077e-06
5.088549792905766367e+01, 4.502831941023887197e+01, 1.369002716855989377e+01, 1.242495270672307879e-05, 3.022693329299999977e-05, 2.000000000000000000e+00, 2.272639912299999926e-05, 1.000000000000000000e+00, 3.378519590600000241e-05, nan, 3.804068182499999862e-05, 3.000000000000000000e+00, 5.050392291199999779e-05, 3.000000000000000000e+00, 7.500534170000000512e-06, -3.558262613000002643e-06, -7.813748531999998849e-06, -2.027698961899999802e-05, -1.105879678300000316e-05, -1.531428270199999936e-05, -2.777752378899999854e-05, -4.255485918999996205e-06, -1.671872700599999538e-05, -1.246324108699999918e-05
4.755584016289010663e+01, 5.139806002616762015e+01, 8.221177331942455169e+01, 7.202615363303812646e-05, 4.062077131999999754e-05, 2.000000000000000000e+00, 5.509635494899999729e-05, 2.000000000000000000e+00, 4.171817920499999710e-05, nan, 9.633832846999999390e-06, 1.000000000000000000e+00, 1.343636313699999938e-05, 1.000000000000000000e+00, -1.447558362899999975e-05, -1.097407884999999559e-06, 3.098693847299999985e-05, 2.718440818299999647e-05, 1.337817574400000019e-05, 4.546252210199999960e-05, 4.165999181199999622e-05, 3.208434635799999941e-05, 2.828181606799999603e-05, -3.802530289999999990e-06
4.666544665074756892e+01, 4.641769017818936760e+01, 1.898479119027579642e+01, 1.450740549330284533e-05, 2.611198596500000069e-05, 2.000000000000000000e+00, 1.625502297899999898e-05, 1.000000000000000000e+00, 2.702077163599999888e-05, nan, 3.981686114500000072e-05, 5.000000000000000000e+00, 4.590890655400000172e-05, 5.000000000000000000e+00, 9.856962986000001708e-06, -9.087856709999981935e-07, -1.370487518000000003e-05, -1.979692058900000103e-05, -1.076574865699999990e-05, -2.356183816600000174e-05, -2.965388357500000274e-05, -1.279608950900000184e-05, -1.888813491800000284e-05, -6.092045409000001002e-06
5.098250971277678190e+01, 4.753052377981975951e+01, 5.113189825464560556e+01, 8.638054638029458792e-05, 4.046697661199999841e-05, 3.000000000000000000e+00, 4.702412389600000209e-05, 3.000000000000000000e+00, 2.984450199200000160e-05, nan, 3.153244193799999845e-05, 4.000000000000000000e+00, 3.710841929599999748e-05, 5.000000000000000000e+00, -6.557147284000003676e-06, 1.062247461999999681e-05, 8.934534673999999961e-06, 3.358557316000000930e-06, 1.717962190400000049e-05, 1.549168195800000364e-05, 9.915704600000004607e-06, -1.687939945999996852e-06, -7.263917303999995883e-06, -5.575977357999999031e-06
5.037269326570046957e+01, 5.011664466327920309e+01, 2.243170289747392587e+01, 1.567461452957200150e-04, 4.465213236600000220e-05, 3.000000000000000000e+00, 5.321093929500000236e-05, 3.000000000000000000e+00, 3.085840182099999806e-05, nan, 1.587293487500000136e-05, 1.000000000000000000e+00, 1.903986666300000032e-05, 1.000000000000000000e+00, -8.558806929000000157e-06, 1.379373054500000414e-05, 2.877919749100000084e-05, 2.561226570300000188e-05, 2.235253747400000430e-05, 3.733800441999999761e-05, 3.417107263200000542e-05, 1.498546694599999670e-05, 1.181853515799999774e-05, -3.166931787999998965e-06
5.141997346074011688e+01, 4.834628686642559359e+01, 9.784448449403404524e+00, 9.896527557474200660e-05, 6.524812486899999654e-05, 3.000000000000000000e+00, 9.225878143899999845e-05, 3.000000000000000000e+00, 4.701993837999999756e-05, nan, 2.476670382700000084e-05, 7.000000000000000000e+00, 3.280279247199999768e-05, 7.000000000000000000e+00, -2.701065657000000192e-05, 1.822818648899999898e-05, 4.048142104199999231e-05, 3.244533239699999886e-05, 4.523884305900000089e-05, 6.749207761199999423e-05, 5.945598896700000078e-05, 2.225323455299999673e-05, 1.421714590799999988e-05, -8.036088644999996841e-06
5.532887371681920285e+01, 5.345028552560379609e+01, 8.621915174216833577e+01, 2.828486273243501827e-06, 9.806043820000000781e-06, 1.000000000000000000e+00, 9.057329989000000768e-06, 1.000000000000000000e+00, 1.829670204399999988e-05, nan, 7.622428681000000241e-06, 1.000000000000000000e+00, 7.040438850999999972e-06, 1.000000000000000000e+00, 7.487138310000000124e-07, -8.490658223999999099e-06, 2.183615139000000540e-06, 2.765604969000000808e-06, -9.239372054999999112e-06, 1.434901308000000527e-06, 2.016891138000000796e-06, 1.067427336299999964e-05, 1.125626319299999906e-05, 5.819898300000002689e-07
5.211192033626469566e+01, 4.710908406467805776e+01, 9.729194890231302395e+01, 4.417318661743972790e-05, 6.761788715100000070e-05, 3.000000000000000000e+00, 9.611207591699999898e-05, 3.000000000000000000e+00, 4.535487070700000318e-05, nan, 6.217044841600000648e-05, 4.000000000000000000e+00, 6.154631450200000089e-05, 3.000000000000000000e+00, -2.849418876599999829e-05, 2.226301644399999752e-05, 5.447438734999994221e-06, 6.071572648999999807e-06, 5.075720520999999581e-05, 3.394162750099999251e-05, 3.456576141499999809e-05, -1.681557770900000330e-05, -1.619144379499999772e-05, 6.241339140000055864e-07
4.795886745253422134e+01, 5.059714389731518480e+01, 9.608346580630001199e+01, 1.012505280751718962e-04, 9.636920817299999534e-05, 4.000000000000000000e+00, 1.109657126650000035e-04, 3.000000000000000000e+00, 5.480385820100000088e-05, nan, 5.054410323199999761e-05, 3.000000000000000000e+00, 5.577772095799999707e-05, 2.000000000000000000e+00, -1.459650449200000817e-05, 4.156534997199999446e-05, 4.582510494099999773e-05, 4.059148721499999826e-05, 5.616185446400000263e-05, 6.042160943300000590e-05, 5.518799170700000643e-05, 4.259754969000003266e-06, -9.738627569999961969e-07, -5.233617725999999463e-06
5.249772435215681554e+01, 4.991216094809555415e+01, 9.065554992211789909e+01, 8.522066477495394369e-05, 5.082077220200000028e-05, 3.000000000000000000e+00, 5.197283478099999800e-05, 2.000000000000000000e+00, 3.712853720500000138e-05, nan, 3.066094991299999907e-05, 3.000000000000000000e+00, 3.984192396799999766e-05, 3.000000000000000000e+00, -1.152062578999997716e-06, 1.369223499699999890e-05, 2.015982228900000122e-05, 1.097884823400000262e-05, 1.484429757599999662e-05, 2.131188486799999893e-05, 1.213091081300000034e-05, 6.467587292000002313e-06, -2.713386762999996278e-06, -9.180974054999998591e-06
4.705754157800051729e+01, 4.738806353497518842e+01, 7.740473326986388258e+01, 3.384701615119373457e-05, 3.652213726199999785e-05, 3.000000000000000000e+00, 2.843291942600000008e-05, 2.000000000000000000e+00, 3.367167076100000336e-05, nan, 1.426944279799999973e-05, 7.000000000000000000e+00, 1.660358501200000084e-05, 8.000000000000000000e+00, 8.089217835999997771e-06, 2.850466500999994488e-06, 2.225269446399999812e-05, 1.991855224999999701e-05, -5.238751335000003283e-06, 1.416347662800000035e-05, 1.182933441399999924e-05, 1.940222796300000363e-05, 1.706808574900000252e-05, -2.334142214000001111e-06
4.896786544626693427e+01, 5.117008218398808594e+01, 3.331451520286419310e+01, 1.247658533030619602e-04, 4.927996736199999995e-05, 4.000000000000000000e+00, 4.527666669800000065e-05, 3.000000000000000000e+00, 3.592656443600000191e-05, nan, 1.818466388300000010e-05, 3.000000000000000000e+00, 1.602020569800000050e-05, 2.000000000000000000e+00, 4.003300663999999299e-06, 1.335340292599999804e-05, 3.109530347899999985e-05, 3.325976166399999945e-05, 9.350102261999998737e-06, 2.709200281500000055e-05, 2.925646100000000015e-05, 1.774190055300000181e-05, 1.990635873800000142e-05, 2.164458184999999604e-06
4.984740713160041281e+01, 4.961641074209635605e+01, 8.110138998799676813e+00, 1.564655225235944344e-04, 1.003238561200000010e-04, 5.000000000000000000e+00, 1.258903246199999913e-04, 4.000000000000000000e+00, 5.050231807499999887e-05, nan, 4.311525653399999876e-05, 7.000000000000000000e+00, 5.937747256199999964e-05, 7.000000000000000000e+00, -2.556646849999999027e-05, 4.982153804500000216e-05, 5.720859958600000227e-05, 4.094638355800000139e-05, 7.538800654499999243e-05, 8.277506808599999254e-05, 6.651285205799999166e-05, 7.387061541000000111e-06, -8.875154487000000772e-06, -1.626221602800000088e-05
5.383115079436248607e+01, 5.172577613690579312e+01, 4.072411714138073080e+01, 2.723046288752745689e-05, 6.160303668999999776e-06, 1.000000000000000000e+00, 4.509855510999999881e-06, 1.000000000000000000e+00, 1.149426239699999923e-05, nan, 8.126600890999999358e-06, 1.100000000000000000e+01, 8.349498685999999953e-06, 1.200000000000000000e+01, 1.650448157999999895e-06, -5.333958727999999455e-06, -1.966297221999999582e-06, -2.189195017000000177e-06, -6.984406885999999350e-06, -3.616745379999999477e-06, -3.839643175000000072e-06, 3.367661505999999873e-06, 3.144763710999999278e-06, -2.228977950000005949e-07
4.833467759132892638e+01, 5.184141126801635835e+01, 2.322341421709427323e+01, 8.592448200759057850e-05, 4.325734417599999933e-05, 3.000000000000000000e+00, 5.096349911600000148e-05, 3.000000000000000000e+00, 3.033365193900000004e-05, nan, 2.904213148299999842e-05, 2.000000000000000000e+00, 3.474362360799999893e-05, 2.000000000000000000e+00, -7.706154940000002152e-06, 1.292369223699999929e-05, 1.421521269300000091e-05, 8.513720568000000398e-06, 2.062984717700000145e-05, 2.192136763300000306e-05, 1.621987550800000255e-05, 1.291520456000001615e-06, -4.409971668999998896e-06, -5.701492125000000511e-06
4.815202724833285686e+01, 5.483714263396291244e+01, 1.324876347579829705e+01, 1.089804044463779660e-05, 2.324882604000000051e-05, 2.000000000000000000e+00, 2.476748389900000060e-05, 2.000000000000000000e+00, 2.067055942700000108e-05, nan, 2.876855557199999865e-05, 7.000000000000000000e+00, 3.388974967200000159e-05, 8.000000000000000000e+00, -1.518657859000000090e-06, 2.578266612999999431e-06, -5.519729531999998138e-06, -1.064092363200000107e-05, 4.096924471999999521e-06, -4.001071672999998048e-06, -9.122265773000000984e-06, -8.097996144999997569e-06, -1.321919024500000050e-05, -5.121194100000002936e-06
4.977985346282827805e+01, 5.298856734876817143e+01, 5.342718178682526187e+00, 6.483712026733102259e-05, 4.920090608700000245e-05, 3.000000000000000000e+00, 6.330207894000000190e-05, 3.000000000000000000e+00, 3.778440032900000096e-05, nan, 4.631957520099999793e-05, 7.000000000000000000e+00, 6.279687363499999520e-05, 7.000000000000000000e+00, -1.410117285299999944e-05, 1.141650575800000149e-05, 2.881330886000004518e-06, -1.359596754799999275e-05, 2.551767861100000094e-05, 1.698250373900000396e-05, 5.052053050000066946e-07, -8.535174871999996976e-06, -2.501247330599999424e-05, -1.647729843399999727e-05
4.851641745009925444e+01, 4.917448431430238287e+01, 7.255943642105788172e+01, 1.192985147837329567e-04, 9.760900276999999212e-06, 1.000000000000000000e+00, 8.994856932000000105e-06, 1.000000000000000000e+00, 1.821247052499999939e-05, nan, 3.649567371999999979e-06, 1.000000000000000000e+00, 3.363146373999999912e-06, 1.000000000000000000e+00, 7.660433449999991067e-07, -8.451570248000000180e-06, 6.111332904999998810e-06, 6.397753902999999300e-06, -9.217613592999999287e-06, 5.345289559999999703e-06, 5.631710558000000193e-06, 1.456290315299999899e-05, 1.484932415100000033e-05, 2.864209980000000665e-07
5.251923450772331137e+01, 4.946473188654223208e+01, 1.142745862503102838e+00, 8.198798947782922058e-05, 1.947041462000000006e-05, 2.000000000000000000e+00, 1.959268861799999878e-05, 2.000000000000000000e+00, 1.929687703399999934e-05, nan, 4.746874473000000286e-06, 1.000000000000000000e+00, 4.502681370000000076e-06, 1.000000000000000000e+00, -1.222739979999987224e-07, 1.735375860000007236e-07, 1.472354014699999977e-05, 1.496773324999999998e-05, 2.958115839999994460e-07, 1.484581414499999850e-05, 1.509000724799999871e-05, 1.455000256099999905e-05, 1.479419566399999926e-05, 2.441931030000002098e-07
4.758519973625550392e+01, 5.245891360851353369e+01, 7.705807485027762027e+01, 4.852730201879881631e-05, 4.025135239800000004e-05, 3.000000000000000000e+00, 4.918412077300000131e-05, 3.000000000000000000e+00, 3.506429626200000091e-05, nan, 1.852080602000000001e-05, 6.000000000000000000e+00, 2.139068186299999914e-05, 7.000000000000000000e+00, -8.932768375000001268e-06, 5.187056135999999133e-06, 2.173054637800000003e-05, 1.886067053500000090e-05, 1.411982451100000040e-05, 3.066331475300000469e-05, 2.779343891000000217e-05, 1.654349024200000090e-05, 1.367361439900000177e-05, -2.869875842999999128e-06
4.743418209115869644e+01, 5.146521424508584630e+01, 1.469466454003750577e+01, 6.647665145298112385e-05, 4.089133757300000165e-05, 3.000000000000000000e+00, 4.771200585699999775e-05, 3.000000000000000000e+00, 3.047705103900000162e-05, nan, 4.937248235699999893e-05, 6.000000000000000000e+00, 4.649462381500000087e-05, 5.000000000000000000e+00, -6.820668283999996100e-06, 1.041428653400000004e-05, -8.481144783999997278e-06, -5.603286241999999215e-06, 1.723495481799999614e-05, -1.660476500000001177e-06, 1.217382041999996885e-06, -1.889543131799999731e-05, -1.601757277599999925e-05, 2.877858541999998062e-06
4.902100461803944853e+01, 5.143137760689489824e+01, 7.952208258675574903e+00, 1.178191511496897201e-04, 6.593062996600000669e-05, 3.000000000000000000e+00, 9.418110634899999861e-05, 3.000000000000000000e+00, 4.769436602499999678e-05, nan, 4.304993813400000228e-05, 7.000000000000000000e+00, 5.367260619799999735e-05, 6.000000000000000000e+00, -2.825047638299999192e-05, 1.823626394100000991e-05, 2.288069183200000441e-05, 1.225802376800000934e-05, 4.648674032400000182e-05, 5.113116821499999633e-05, 4.050850015100000126e-05, 4.644427890999994505e-06, -5.978240173000000564e-06, -1.062266806399999507e-05
4.888636558525119113e+01, 4.638437636829181088e+01, 8.960303423860537464e+00, 3.803803677992458260e-05, 6.107958901799999938e-05, 3.000000000000000000e+00, 8.330160238700000332e-05, 3.000000000000000000e+00, 4.457569796799999853e-05, nan, 4.253709254500000008e-05, 7.000000000000000000e+00, 5.831963658800000080e-05, 7.000000000000000000e+00, -2.222201336900000393e-05, 1.650389105000000086e-05, 1.854249647299999930e-05, 2.759952429999998585e-06, 3.872590441900000479e-05, 4.076450984200000324e-05, 2.498196579900000252e-05, 2.038605422999998447e-06, -1.374393862000000227e-05, -1.578254404300000072e-05
