x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),mbe (breiman) - mbe (silverman),mbe (breiman) - parzen,mbe (breiman) - sambe (breiman),mbe (breiman) - sambe (silverman),mbe (silverman) - parzen,mbe (silverman) - sambe (breiman),mbe (silverman) - sambe (silverman),parzen - sambe (breiman),parzen - sambe (silverman),sambe (breiman) - sambe (silverman)
2.230816326406183236e+01, 6.521032700016888839e+01, 5.128929626115312601e+01, 5.036301196654071282e-06, 3.960349864999999950e-06, 3.000000000000000000e+00, 5.133088537999999747e-06, 4.000000000000000000e+00, 2.441350318000000022e-06, nan, 1.647766002999999944e-06, 7.000000000000000000e+00, 2.130566778999999856e-06, 7.000000000000000000e+00, -1.172738672999999797e-06, 1.518999546999999928e-06, 2.312583861999999794e-06, 1.829783086000000094e-06, 2.691738219999999725e-06, 3.485322534999999591e-06, 3.002521758999999891e-06, 7.935843150000000781e-07, 3.107835390000001662e-07, -4.828007759999999119e-07
9.527490115169850071e+01, 4.314184354339739258e+01, 4.953422982289899323e+01, 5.873357793263769507e-06, 1.499631733000000029e-06, 3.000000000000000000e+00, 1.312629297999999911e-06, 3.000000000000000000e+00, 1.440934597999999976e-06, nan, 8.805440509999999997e-07, 3.000000000000000000e+00, 1.137671496000000076e-06, 5.000000000000000000e+00, 1.870024350000001180e-07, 5.869713500000005241e-08, 6.190876820000000289e-07, 3.619602369999999531e-07, -1.283053000000000656e-07, 4.320852469999999109e-07, 1.749578019999998350e-07, 5.603905469999999765e-07, 3.032631019999999007e-07, -2.571274450000000758e-07
4.471253786176273337e+01, 8.965465958510630173e+01, 5.088549792905766367e+01, 5.498579299349744713e-06, 2.185961105000000165e-06, 3.000000000000000000e+00, 2.656253522999999947e-06, 4.000000000000000000e+00, 1.724486250000000061e-06, nan, 6.665434509999999568e-07, 1.500000000000000000e+01, 5.921512830000000138e-07, 1.500000000000000000e+01, -4.702924179999997827e-07, 4.614748550000001040e-07, 1.519417654000000102e-06, 1.593809822000000151e-06, 9.317672729999998867e-07, 1.989710071999999885e-06, 2.064102239999999934e-06, 1.057942798999999998e-06, 1.132334967000000047e-06, 7.439216799999994307e-08
8.464086724711278009e+01, 3.675618700478965195e+01, 4.755584016289010663e+01, 3.272351111225658475e-06, 1.743065068999999904e-06, 4.000000000000000000e+00, 1.515781323000000072e-06, 4.000000000000000000e+00, 1.440934597999999976e-06, nan, 1.466372338999999982e-06, 2.000000000000000000e+00, 1.550086841999999905e-06, 3.000000000000000000e+00, 2.272837459999998319e-07, 3.021304709999999280e-07, 2.766927299999999220e-07, 1.929782269999999988e-07, 7.484672500000009610e-08, 4.940898400000009011e-08, -3.430551899999983305e-08, -2.543774100000000599e-08, -1.091522439999999292e-07, -8.371450299999992316e-08
6.994792753175043742e+01, 4.358649252656267947e+01, 4.666544665074756892e+01, 2.053401320489443405e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 1.043283041999999926e-06, 6.000000000000000000e+00, 1.171919507000000092e-06, 8.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, -5.871897059999999980e-07, -7.158261710000001640e-07, -5.897368870000000222e-07, -7.207848999999999072e-07, -8.494213650000000732e-07, -1.310480129999998850e-07, -2.596844780000000510e-07, -1.286364650000001660e-07
2.974369508551336594e+01, 8.919233550156721435e+01, 5.098250971277678190e+01, 5.399832174700931183e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 2.944480606999999991e-06, 9.000000000000000000e+00, 2.778588195000000018e-06, 8.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, -2.488387270999999851e-06, -2.322494858999999878e-06, -5.897368870000000222e-07, -2.621982464999999866e-06, -2.456090052999999893e-06, -2.032245577999999738e-06, -1.866353165999999977e-06, 1.658924119999999733e-07
8.137978197024771987e+01, 8.061939890460857328e+01, 5.037269326570046957e+01, 5.865046326427790899e-06, 1.402498959999999952e-06, 2.000000000000000000e+00, 6.749423489999999785e-07, 1.000000000000000000e+00, 1.492564310000000036e-06, nan, 4.318440406999999745e-06, 6.000000000000000000e+00, 3.605689070000000004e-06, 6.000000000000000000e+00, 7.275566109999999732e-07, -9.006535000000008459e-08, -2.915941446999999581e-06, -2.203190110000000264e-06, -8.176219610000000578e-07, -3.643498057999999872e-06, -2.930746721000000131e-06, -2.825876096999999497e-06, -2.113124760000000179e-06, 7.127513369999997411e-07
3.965057408469846223e+01, 7.038885835403662838e+01, 5.141997346074011688e+01, 4.861115532343398956e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 3.385476963999999897e-06, 1.000000000000000000e+01, 3.647939172999999952e-06, 9.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, -2.929383627999999757e-06, -3.191845836999999812e-06, -5.897368870000000222e-07, -3.062978821999999772e-06, -3.325441030999999827e-06, -2.473241934999999644e-06, -2.735704143999999699e-06, -2.624622090000000547e-07
8.811031971111616201e+01, 1.002268873123011161e+01, 5.532887371681920285e+01, 6.294344284915677499e-06, 4.109055226999999656e-06, 4.000000000000000000e+00, 3.980961603999999718e-06, 3.000000000000000000e+00, 2.870915573999999861e-06, nan, 9.488336099999999730e-07, 3.000000000000000000e+00, 1.156402216999999948e-06, 4.000000000000000000e+00, 1.280936229999999381e-07, 1.238139652999999795e-06, 3.160221616999999789e-06, 2.952653009999999708e-06, 1.110046029999999857e-06, 3.032127993999999851e-06, 2.824559386999999770e-06, 1.922081963999999994e-06, 1.714513356999999913e-06, -2.075686069999999747e-07
5.812728726358587039e+01, 9.194826137446735004e+01, 5.211192033626469566e+01, 3.807145353368768948e-06, 1.917204495999999834e-06, 3.000000000000000000e+00, 1.868481448999999922e-06, 3.000000000000000000e+00, 1.580945465000000045e-06, nan, 1.001361141000000024e-06, 4.000000000000000000e+00, 9.334242969999999733e-07, 4.000000000000000000e+00, 4.872304699999991135e-08, 3.362590309999997885e-07, 9.158433549999998094e-07, 9.837801989999998604e-07, 2.875359839999998771e-07, 8.671203079999998980e-07, 9.350571519999999490e-07, 5.795843240000000209e-07, 6.475211680000000719e-07, 6.793684400000005099e-08
8.817353618548527550e+01, 7.142412995491113747e+01, 4.795886745253422134e+01, 3.920731330348241017e-06, 2.357944338999999914e-06, 3.000000000000000000e+00, 2.426671590999999958e-06, 3.000000000000000000e+00, 2.263203807000000141e-06, nan, 2.394563173999999943e-06, 4.000000000000000000e+00, 1.672156489000000088e-06, 3.000000000000000000e+00, -6.872725200000004452e-08, 9.474053199999977253e-08, -3.661883500000002867e-08, 6.857878499999998261e-07, 1.634677839999998171e-07, 3.210841700000001585e-08, 7.545151019999998706e-07, -1.313593669999998012e-07, 5.910473180000000535e-07, 7.224066849999998547e-07
6.925315900777658840e+01, 9.988470065678664866e+01, 5.249772435215681554e+01, 3.186865124320725263e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 7.407109789999999713e-07, 2.000000000000000000e+00, 9.122350290000000413e-07, nan, 3.722279433000000170e-06, 1.400000000000000000e+01, 2.281252804999999874e-06, 1.100000000000000000e+01, -2.846176429999999901e-07, -4.561416930000000601e-07, -3.266186097000000030e-06, -1.825159468999999946e-06, -1.715240500000000701e-07, -2.981568454000000092e-06, -1.540541825999999797e-06, -2.810044403999999917e-06, -1.369017775999999833e-06, 1.441026628000000295e-06
7.252542798196405727e+01, 1.494483046579937380e+01, 4.705754157800051729e+01, 3.017707363914465721e-06, 2.588759861000000080e-06, 2.000000000000000000e+00, 3.101787413999999973e-06, 2.000000000000000000e+00, 2.365267515000000042e-06, nan, 3.025809953999999794e-06, 4.000000000000000000e+00, 3.580646097999999793e-06, 4.000000000000000000e+00, -5.130275529999998937e-07, 2.234923460000000379e-07, -4.370500929999997147e-07, -9.918862369999997136e-07, 7.365198989999999316e-07, 7.597746000000017905e-08, -4.788586839999998199e-07, -6.605424389999997526e-07, -1.215378582999999751e-06, -5.548361439999999989e-07
5.013243819267022872e+01, 8.681260573682142478e+01, 4.896786544626693427e+01, 5.346115562954081671e-06, 2.566371036999999974e-06, 3.000000000000000000e+00, 2.687325526000000145e-06, 3.000000000000000000e+00, 2.393196684999999955e-06, nan, 1.790424153999999995e-06, 9.000000000000000000e+00, 2.134961967000000095e-06, 9.000000000000000000e+00, -1.209544890000001714e-07, 1.731743520000000190e-07, 7.759468829999999791e-07, 4.314090699999998787e-07, 2.941288410000001904e-07, 8.969013720000001505e-07, 5.523635590000000501e-07, 6.027725309999999601e-07, 2.582347179999998597e-07, -3.445378130000001004e-07
9.560836347232239518e+01, 1.624929346763748228e+01, 4.984740713160041281e+01, 6.052984905508954239e-06, 2.933262810999999817e-06, 3.000000000000000000e+00, 3.488877331000000209e-06, 3.000000000000000000e+00, 2.830052534000000206e-06, nan, 3.243293426999999911e-06, 5.000000000000000000e+00, 4.196286520000000185e-06, 7.000000000000000000e+00, -5.556145200000003922e-07, 1.032102769999996109e-07, -3.100306160000000946e-07, -1.263023709000000368e-06, 6.588247970000000031e-07, 2.455839040000002976e-07, -7.074091889999999760e-07, -4.132408929999997055e-07, -1.366233985999999979e-06, -9.529930930000002736e-07
6.439901992296374544e+01, 6.155595642838441961e+01, 5.383115079436248607e+01, 1.370445201210891512e-06, 8.527374905000000639e-06, 5.000000000000000000e+00, 7.676398368999999374e-06, 3.000000000000000000e+00, 4.573653756999999794e-06, nan, 6.725799516999999883e-06, 1.100000000000000000e+01, 9.331695185999999215e-06, 1.200000000000000000e+01, 8.509765360000012656e-07, 3.953721148000000845e-06, 1.801575388000000756e-06, -8.043202809999985760e-07, 3.102744611999999580e-06, 9.505988519999994906e-07, -1.655296816999999842e-06, -2.152145760000000089e-06, -4.758041428999999421e-06, -2.605895668999999332e-06
2.274146279733232490e+01, 4.768736270052737325e+01, 2.817301057539490827e+01, 3.483617551015339997e-06, 7.129946910000000037e-07, 2.000000000000000000e+00, 5.332085039999999679e-07, 2.000000000000000000e+00, 9.122350290000000413e-07, nan, 3.387206509999999841e-07, 1.000000000000000000e+00, 2.395053210000000258e-07, 1.000000000000000000e+00, 1.797861870000000358e-07, -1.992403380000000376e-07, 3.742740400000000196e-07, 4.734893699999999779e-07, -3.790265250000000734e-07, 1.944878529999999838e-07, 2.937031829999999421e-07, 5.735143780000000572e-07, 6.727297080000000155e-07, 9.921532999999995831e-08
2.543564817703929393e+01, 5.152409167596893980e+01, 5.864101661863266912e+01, 4.717768543552477969e-06, 2.893989464000000056e-06, 2.000000000000000000e+00, 2.711213625000000169e-06, 1.000000000000000000e+00, 3.771647462999999930e-06, nan, 2.862801515000000029e-06, 4.000000000000000000e+00, 3.763752018999999982e-06, 4.000000000000000000e+00, 1.827758389999998874e-07, -8.776579989999998738e-07, 3.118794900000002783e-08, -8.697625549999999252e-07, -1.060433837999999761e-06, -1.515878899999998596e-07, -1.052538393999999813e-06, 9.088459479999999016e-07, 7.895443999999948525e-09, -9.009505039999999531e-07
5.802916032387561707e+00, 4.820352137712701079e+01, 6.395526612098112906e+00, 4.306678096437137554e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 3.134853230000000113e-07, 1.000000000000000000e+00, 2.216617219999999874e-07, 1.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, 1.426080129999999699e-07, 2.344316139999999938e-07, -5.897368870000000222e-07, 9.012819000000007855e-09, 1.008364200000000318e-07, 5.987497059999999771e-07, 6.905733070000000540e-07, 9.182360100000002390e-08
4.344166255581207992e+01, 4.845811982308067911e+01, 4.856275959346228888e+01, 9.525918370593449143e-06, 2.196535636000000158e-06, 3.000000000000000000e+00, 2.252592944999999965e-06, 3.000000000000000000e+00, 1.756817038000000033e-06, nan, 3.338652685000000106e-06, 7.000000000000000000e+00, 3.903233466000000230e-06, 8.000000000000000000e+00, -5.605730899999980763e-08, 4.397185980000001249e-07, -1.142117048999999949e-06, -1.706697830000000072e-06, 4.957759069999999325e-07, -1.086059740000000141e-06, -1.650640521000000265e-06, -1.581835647000000073e-06, -2.146416428000000197e-06, -5.645807810000001237e-07
3.117958819941025794e+01, 4.898139835617455873e+01, 9.774951397444468171e+01, 5.360972938664906343e-06, 2.229436261999999818e-06, 3.000000000000000000e+00, 2.201048581000000126e-06, 3.000000000000000000e+00, 1.810725384999999950e-06, nan, 2.060307713999999811e-06, 3.000000000000000000e+00, 2.010241664000000193e-06, 3.000000000000000000e+00, 2.838768099999969233e-08, 4.187108769999998678e-07, 1.691285480000000067e-07, 2.191945979999996254e-07, 3.903231960000001755e-07, 1.407408670000003144e-07, 1.908069169999999331e-07, -2.495823289999998611e-07, -1.995162790000002424e-07, 5.006604999999961868e-08
6.963434888154594660e+01, 5.003908458776955825e+01, 8.765052453165907309e+01, 5.946171977588072335e-06, 1.608410229000000077e-06, 2.000000000000000000e+00, 1.559512515999999935e-06, 2.000000000000000000e+00, 1.710691861000000002e-06, nan, 1.311153306000000066e-06, 2.000000000000000000e+00, 1.270101181999999971e-06, 2.000000000000000000e+00, 4.889771300000014229e-08, -1.022816319999999247e-07, 2.972569230000000114e-07, 3.383090470000001064e-07, -1.511793450000000670e-07, 2.483592099999998691e-07, 2.894113339999999641e-07, 3.995385549999999360e-07, 4.405906790000000311e-07, 4.105212400000009505e-08
3.777518392924809376e+01, 4.920844555081617955e+01, 3.381589518368456027e+01, 5.585894402011188438e-06, 7.129946910000000037e-07, 2.000000000000000000e+00, 5.332085039999999679e-07, 2.000000000000000000e+00, 9.122350290000000413e-07, nan, 1.339195272000000029e-06, 5.000000000000000000e+00, 1.137754015999999990e-06, 5.000000000000000000e+00, 1.797861870000000358e-07, -1.992403380000000376e-07, -6.262005810000000254e-07, -4.247593249999999865e-07, -3.790265250000000734e-07, -8.059867680000000612e-07, -6.045455120000000222e-07, -4.269602429999999878e-07, -2.255189869999999488e-07, 2.014412560000000389e-07
1.796036775596348178e+01, 4.692551544216605208e+01, 9.615701545414985674e+01, 2.310941178796434432e-06, 1.273451100999999929e-06, 2.000000000000000000e+00, 1.169717851000000061e-06, 2.000000000000000000e+00, 1.505205136000000001e-06, nan, 1.383668183999999978e-06, 7.000000000000000000e+00, 1.312697340000000034e-06, 7.000000000000000000e+00, 1.037332499999998678e-07, -2.317540350000000726e-07, -1.102170830000000498e-07, -3.924623900000010548e-08, -3.354872849999999404e-07, -2.139503329999999176e-07, -1.429794889999999733e-07, 1.215369520000000227e-07, 1.925077959999999671e-07, 7.097084399999994435e-08
2.467872839133122831e+00, 4.856082549969581663e+01, 2.317016264712045270e+01, 4.834501801935548857e-06, 1.258777492000000007e-06, 2.000000000000000000e+00, 1.349993774000000065e-06, 3.000000000000000000e+00, 1.495165668000000076e-06, nan, 5.721335299999999691e-07, 3.000000000000000000e+00, 4.986195990000000284e-07, 3.000000000000000000e+00, -9.121628200000005780e-08, -2.363881760000000682e-07, 6.866439620000000383e-07, 7.601578929999999790e-07, -1.451718940000000104e-07, 7.778602440000000961e-07, 8.513741750000000368e-07, 9.230321380000001065e-07, 9.965460690000000472e-07, 7.351393099999994066e-08
6.724963146324858698e+00, 4.502831941023887197e+01, 9.493188224156814670e+01, 5.021480006336440440e-07, 1.273451100999999929e-06, 2.000000000000000000e+00, 1.169717851000000061e-06, 2.000000000000000000e+00, 1.505205136000000001e-06, nan, 5.835805970000000366e-07, 4.000000000000000000e+00, 5.916418690000000259e-07, 5.000000000000000000e+00, 1.037332499999998678e-07, -2.317540350000000726e-07, 6.898705039999998920e-07, 6.818092319999999027e-07, -3.354872849999999404e-07, 5.861372540000000242e-07, 5.780759820000000350e-07, 9.216245389999999646e-07, 9.135632669999999753e-07, -8.061271999999989283e-09
6.793927734985672373e+01, 5.139806002616762015e+01, 9.413777047064985481e+01, 4.891227156345717879e-06, 1.608410229000000077e-06, 2.000000000000000000e+00, 1.559512515999999935e-06, 2.000000000000000000e+00, 1.710691861000000002e-06, nan, 1.199526973000000026e-06, 2.000000000000000000e+00, 1.331541568999999998e-06, 3.000000000000000000e+00, 4.889771300000014229e-08, -1.022816319999999247e-07, 4.088832560000000511e-07, 2.768686600000000794e-07, -1.511793450000000670e-07, 3.599855429999999088e-07, 2.279709469999999371e-07, 5.111648879999999758e-07, 3.791502920000000041e-07, -1.320145959999999717e-07
4.536968445560452778e+01, 4.641769017818936760e+01, 7.992025873523917312e+01, 1.648071871616594958e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 5.431841819999999475e-07, 1.300000000000000000e+01, 5.011489640000000115e-07, 1.400000000000000000e+01, 1.335951939999999621e-07, -4.561416930000000601e-07, -8.709084599999996625e-08, -4.505562800000003023e-08, -5.897368870000000222e-07, -2.206860399999999283e-07, -1.786508219999999923e-07, 3.690508470000000939e-07, 4.110860650000000299e-07, 4.203521799999993602e-08
5.365792111087222338e+01, 4.753052377981975951e+01, 6.304479368667911388e+01, 3.231896777892542317e-06, 1.168747059999999956e-06, 2.000000000000000000e+00, 1.053188476999999951e-06, 2.000000000000000000e+00, 1.431199678999999952e-06, nan, 1.068735657000000101e-06, 5.000000000000000000e+00, 1.086024680999999914e-06, 6.000000000000000000e+00, 1.155585830000000054e-07, -2.624526189999999954e-07, 1.000114029999998552e-07, 8.272237900000004257e-08, -3.780112020000000007e-07, -1.554718000000015021e-08, -3.283620399999996281e-08, 3.624640219999998505e-07, 3.451749980000000379e-07, -1.728902399999981260e-08
8.966712930403420501e+01, 5.011664466327920309e+01, 8.742879666249470461e+01, 5.938994305198872540e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 7.048331109999999485e-07, 4.000000000000000000e+00, 5.918878670000000329e-07, 4.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, -2.487397749999999672e-07, -1.357945310000000517e-07, -5.897368870000000222e-07, -3.823349689999999293e-07, -2.693897250000000138e-07, 2.074019180000000929e-07, 3.203471620000000084e-07, 1.129452439999999155e-07
9.903389473967042989e+01, 4.834628686642559359e+01, 2.930202845077967311e+01, 4.524122768678973164e-06, 1.695250387999999915e-06, 2.000000000000000000e+00, 1.726381223999999971e-06, 2.000000000000000000e+00, 1.651808408000000014e-06, nan, 1.272616523000000010e-06, 3.000000000000000000e+00, 1.240133611000000051e-06, 3.000000000000000000e+00, -3.113083600000005622e-08, 4.344197999999990048e-08, 4.226338649999999052e-07, 4.551167769999998643e-07, 7.457281599999995669e-08, 4.537647009999999614e-07, 4.862476129999999205e-07, 3.791918850000000047e-07, 4.116747969999999638e-07, 3.248291199999995914e-08
2.168969843984739398e+01, 5.345028552560379609e+01, 8.489435553129182210e+01, 1.808419730910532377e-06, 1.991116625999999836e-06, 3.000000000000000000e+00, 1.911955360999999824e-06, 3.000000000000000000e+00, 1.684532896999999931e-06, nan, 7.527610269999999919e-07, 2.000000000000000000e+00, 7.247887429999999603e-07, 2.000000000000000000e+00, 7.916126500000001160e-08, 3.065837289999999046e-07, 1.238355598999999844e-06, 1.266327882999999875e-06, 2.274224639999998930e-07, 1.159194333999999832e-06, 1.187166617999999864e-06, 9.317718699999999392e-07, 9.597441539999999708e-07, 2.797228400000003157e-08
6.630782031001007226e+01, 4.710908406467805776e+01, 6.178766919175237859e+01, 2.578384509849647932e-06, 1.430110459999999908e-06, 3.000000000000000000e+00, 1.456046324000000024e-06, 4.000000000000000000e+00, 1.431199678999999952e-06, nan, 1.427569404000000079e-06, 3.000000000000000000e+00, 1.225788381000000076e-06, 3.000000000000000000e+00, -2.593586400000011689e-08, -1.089219000000044027e-09, 2.541055999999828648e-09, 2.043220789999998314e-07, 2.484664500000007287e-08, 2.847691999999994554e-08, 2.302579429999999483e-07, 3.630274999999872674e-09, 2.054112979999998755e-07, 2.017810230000000028e-07
2.633223767371506341e+01, 5.059714389731518480e+01, 1.323685775889948957e+00, 5.738755210253014624e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 3.146622319999999835e-07, 1.000000000000000000e+00, 2.224939009999999919e-07, 1.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, 1.414311039999999977e-07, 2.335994349999999893e-07, -5.897368870000000222e-07, 7.835910000000035654e-09, 1.000042410000000272e-07, 5.975727970000001108e-07, 6.897411280000000494e-07, 9.216833099999999155e-08
2.065099946572868106e+00, 4.991216094809555415e+01, 3.472335179322195842e+01, 5.942493569121332526e-06, 1.258777492000000007e-06, 2.000000000000000000e+00, 1.153234931999999902e-06, 2.000000000000000000e+00, 1.495165668000000076e-06, nan, 6.422693670000000265e-07, 5.000000000000000000e+00, 6.254387839999999507e-07, 6.000000000000000000e+00, 1.055425600000001054e-07, -2.363881760000000682e-07, 6.165081249999999809e-07, 6.333387080000000567e-07, -3.419307360000001736e-07, 5.109655649999998755e-07, 5.277961479999999513e-07, 8.528963010000000491e-07, 8.697268840000001250e-07, 1.683058300000007582e-08
7.583786538361414387e+01, 4.738806353497518842e+01, 1.481408609481650274e+01, 3.006207141082181336e-06, 2.185427819999999982e-06, 2.000000000000000000e+00, 2.452023231000000083e-06, 2.000000000000000000e+00, 2.248932142000000102e-06, nan, 1.891009277999999965e-06, 2.000000000000000000e+00, 2.111390640000000160e-06, 2.000000000000000000e+00, -2.665954110000001005e-07, -6.350432200000011992e-08, 2.944185420000000170e-07, 7.403717999999982229e-08, 2.030910889999999806e-07, 5.610139530000001175e-07, 3.406325909999999228e-07, 3.579228640000001369e-07, 1.375415019999999422e-07, -2.203813620000001947e-07
3.200171508224678263e+01, 5.117008218398808594e+01, 9.818293898182531620e+01, 5.186147746334220114e-06, 1.797058064999999942e-06, 2.000000000000000000e+00, 1.790263006999999994e-06, 2.000000000000000000e+00, 1.810725384999999950e-06, nan, 2.922851888999999862e-06, 6.000000000000000000e+00, 2.813533941999999922e-06, 6.000000000000000000e+00, 6.795057999999947978e-09, -1.366732000000000859e-08, -1.125793823999999920e-06, -1.016475876999999980e-06, -2.046237799999995657e-08, -1.132588881999999868e-06, -1.023270934999999928e-06, -1.112126503999999911e-06, -1.002808556999999971e-06, 1.093179469999999400e-07
3.834638941718979765e+01, 4.961641074209635605e+01, 4.783703070399880630e+01, 9.585177777185881700e-06, 2.273692738999999956e-06, 3.000000000000000000e+00, 2.335519520999999895e-06, 3.000000000000000000e+00, 2.307420624999999883e-06, nan, 4.075522467999999961e-06, 6.000000000000000000e+00, 3.361404346000000006e-06, 5.000000000000000000e+00, -6.182678199999993879e-08, -3.372788599999992660e-08, -1.801829729000000005e-06, -1.087711607000000049e-06, 2.809889600000001219e-08, -1.740002947000000066e-06, -1.025884825000000111e-06, -1.768101843000000078e-06, -1.053983721000000123e-06, 7.141181219999999554e-07
5.883171135536057506e+01, 5.172577613690579312e+01, 4.973913654986626653e+01, 1.032202287218248264e-05, 6.124665122000000315e-06, 5.000000000000000000e+00, 8.307841754999999422e-06, 5.000000000000000000e+00, 3.079602416999999895e-06, nan, 7.432920156000000290e-06, 7.000000000000000000e+00, 5.411055597999999823e-06, 4.000000000000000000e+00, -2.183176632999999107e-06, 3.045062705000000420e-06, -1.308255033999999975e-06, 7.136095240000004923e-07, 5.228239337999999527e-06, 8.749215989999991320e-07, 2.896786156999999600e-06, -4.353317739000000395e-06, -2.331453180999999928e-06, 2.021864558000000468e-06
8.310484552361904775e+01, 5.184141126801635835e+01, 6.394725163987236272e+01, 4.236853383091089950e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 4.261572699999999957e-07, 1.000000000000000000e+00, 3.013307089999999901e-07, 1.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, 2.993606599999998549e-08, 1.547626269999999911e-07, -5.897368870000000222e-07, -1.036591279999999766e-07, 2.116743300000002905e-08, 4.860777589999999927e-07, 6.109043200000000513e-07, 1.248265610000000057e-07
6.289818435911487171e+01, 5.483714263396291244e+01, 3.685846061296174980e+01, 5.729859112772876582e-07, 7.204769019999999887e-07, 1.000000000000000000e+00, 8.457220849999999718e-07, 2.000000000000000000e+00, 1.441030192999999992e-06, nan, 5.428652740000000518e-07, 1.000000000000000000e+00, 4.824460119999999684e-07, 1.000000000000000000e+00, -1.252451829999999831e-07, -7.205532910000000037e-07, 1.776116279999999369e-07, 2.380308900000000203e-07, -5.953081080000000206e-07, 3.028568109999999199e-07, 3.632760730000000034e-07, 8.981649189999999405e-07, 9.585841810000001298e-07, 6.041926200000008343e-08
8.726506554473952804e+01, 5.298856734876817143e+01, 1.369002716855989377e+01, 2.434513466340872402e-06, 2.796894253999999973e-06, 3.000000000000000000e+00, 2.532902115000000078e-06, 2.000000000000000000e+00, 2.671020340000000014e-06, nan, 2.692507716000000093e-06, 4.000000000000000000e+00, 3.050800159999999814e-06, 4.000000000000000000e+00, 2.639921389999998945e-07, 1.258739139999999587e-07, 1.043865379999998795e-07, -2.539059059999998416e-07, -1.381182249999999358e-07, -1.596056010000000150e-07, -5.178980449999997361e-07, -2.148737600000007926e-08, -3.797798199999998004e-07, -3.582924439999997211e-07
2.735420348156357662e+01, 4.917448431430238287e+01, 8.221177331942455169e+01, 5.555302033968382333e-06, 1.561944579000000062e-06, 2.000000000000000000e+00, 1.503900945999999951e-06, 2.000000000000000000e+00, 1.684532896999999931e-06, nan, 9.828725340000000460e-07, 2.000000000000000000e+00, 1.084148478000000015e-06, 3.000000000000000000e+00, 5.804363300000011146e-08, -1.225883179999998687e-07, 5.790720450000000164e-07, 4.777961010000000478e-07, -1.806319509999999802e-07, 5.210284119999999050e-07, 4.197524679999999363e-07, 7.016603629999998852e-07, 6.003844189999999165e-07, -1.012759439999999687e-07
7.980468339125637556e+01, 4.946473188654223208e+01, 1.898479119027579642e+01, 5.779107231693027898e-06, 3.095871886000000165e-06, 3.000000000000000000e+00, 3.491374777999999924e-06, 3.000000000000000000e+00, 2.412049337999999983e-06, nan, 2.259763550000000073e-06, 3.000000000000000000e+00, 2.577606032999999861e-06, 3.000000000000000000e+00, -3.955028919999997584e-07, 6.838225480000001817e-07, 8.361083360000000922e-07, 5.182658530000003040e-07, 1.079325439999999940e-06, 1.231611227999999851e-06, 9.137687450000000624e-07, 1.522857879999999105e-07, -1.655566949999998777e-07, -3.178424829999997882e-07
1.856359443059522008e+01, 5.245891360851353369e+01, 5.113189825464560556e+01, 8.480698801793426942e-06, 4.398255477000000055e-06, 3.000000000000000000e+00, 5.808200640000000346e-06, 3.000000000000000000e+00, 3.575981955999999919e-06, nan, 3.726236712000000189e-06, 5.000000000000000000e+00, 4.934773425000000225e-06, 6.000000000000000000e+00, -1.409945163000000290e-06, 8.222735210000001368e-07, 6.720187649999998661e-07, -5.365179480000001691e-07, 2.232218684000000427e-06, 2.081963928000000156e-06, 8.734272150000001213e-07, -1.502547560000002708e-07, -1.358791469000000306e-06, -1.208536713000000035e-06
