# xi_x xi_y xi_z local_bandwidth
97.749513974444682 87.650524531659073 33.815895183684560 1.000000000000000
96.157015454149857 23.170162647120453 94.931882241568147 1.000000000000000
94.137770470649855 79.920258735239173 63.044793686679114 1.000000000000000
87.428796662494705 29.302028450779673 84.894355531291822 1.000000000000000
61.787669191752379 1.323685775889949 34.723351793221958 1.000000000000000
14.814086094816503 98.182938981825316 47.837030703998806 1.000000000000000
49.739136549866267 63.947251639872363 36.858460612961750 1.000000000000000
13.690027168559894 82.211773319424552 18.984791190275796 1.000000000000000
51.131898254645606 22.431702897473926 9.784448449403405 1.000000000000000
86.219151742168336 97.291948902313024 96.083465806300012 1.000000000000000
90.655549922117899 77.404733269863883 33.314515202864193 1.000000000000000
8.110138998799677 40.724117141380731 23.223414217094273 1.000000000000000
13.248763475798297 5.342718178682526 72.559436421057882 1.000000000000000
1.142745862503103 77.058074850277620 14.694664540037506 1.000000000000000
7.952208258675575 8.960303423860537 67.204780735391438 1.000000000000000
24.536720985284475 42.053946668009843 55.736879132391692 1.000000000000000
86.055117382879374 72.704426271132832 27.032790523871462 1.000000000000000
13.148279929112761 5.537432042119795 30.159863448094249 1.000000000000000
